rank	gene	y_prob_max	p95_flag	bestF1_flag	clinvar_plp_flag	tier	P95_thr	BestF1_thr
14228	TOMM34	0.997009	1	1	0	T1	0.150044	0.424311
14229	FZD1	0.997008	1	1	0	T1	0.150044	0.424311
14230	PTGES	0.997006	1	1	0	T1	0.150044	0.424311
14231	NUBP2	0.997005	1	1	0	T1	0.150044	0.424311
14232	LURAP1	0.997003	1	1	0	T1	0.150044	0.424311
14233	PARM1	0.997002	1	1	0	T1	0.150044	0.424311
14234	SRA1	0.997002	1	1	0	T1	0.150044	0.424311
14235	ART5	0.997000	1	1	0	T1	0.150044	0.424311
14236	PDILT	0.996999	1	1	0	T1	0.150044	0.424311
14237	ZNF703	0.996999	1	1	0	T1	0.150044	0.424311
14238	P2RY13	0.996998	1	1	0	T1	0.150044	0.424311
14239	NDC1	0.996995	1	1	0	T1	0.150044	0.424311
14240	TIMP4	0.996995	1	1	0	T1	0.150044	0.424311
14241	ACER2	0.996994	1	1	0	T1	0.150044	0.424311
14242	PRKCI	0.996993	1	1	0	T1	0.150044	0.424311
14243	SYPL2	0.996991	1	1	0	T1	0.150044	0.424311
14244	NOP10	0.996990	1	1	0	T1	0.150044	0.424311
14245	NXPH2	0.996990	1	1	0	T1	0.150044	0.424311
14246	MYBPH	0.996989	1	1	0	T1	0.150044	0.424311
14247	NSUN3	0.996989	1	1	0	T1	0.150044	0.424311
14248	TPPP	0.996988	1	1	0	T1	0.150044	0.424311
14249	CHMP6	0.996987	1	1	0	T1	0.150044	0.424311
14250	BANF1	0.996985	1	1	0	T1	0.150044	0.424311
14251	ENSG00000284969	0.996981	1	1	0	T1	0.150044	0.424311
14252	MAP10	0.996981	1	1	0	T1	0.150044	0.424311
14253	USP50	0.996981	1	1	0	T1	0.150044	0.424311
14254	KRT6B	0.996979	1	1	0	T1	0.150044	0.424311
14255	ZNF628	0.996979	1	1	0	T1	0.150044	0.424311
14256	TFAP4	0.996978	1	1	0	T1	0.150044	0.424311
14257	COLEC10	0.996976	1	1	0	T1	0.150044	0.424311
14258	EPHA2	0.996976	1	1	0	T1	0.150044	0.424311
14259	TMEM14A	0.996976	1	1	0	T1	0.150044	0.424311
14260	FREY1	0.996975	1	1	0	T1	0.150044	0.424311
14261	RGS2	0.996975	1	1	0	T1	0.150044	0.424311
14262	SLC9A4	0.996975	1	1	0	T1	0.150044	0.424311
14263	TMEM219	0.996975	1	1	0	T1	0.150044	0.424311
14264	LHFPL4	0.996973	1	1	0	T1	0.150044	0.424311
14265	MDK	0.996973	1	1	0	T1	0.150044	0.424311
14266	EIF5B	0.996972	1	1	0	T1	0.150044	0.424311
14267	GPR27	0.996972	1	1	0	T1	0.150044	0.424311
14268	NDUFA4L2	0.996972	1	1	0	T1	0.150044	0.424311
14269	GYPC	0.996966	1	1	0	T1	0.150044	0.424311
14270	GPR65	0.996965	1	1	0	T1	0.150044	0.424311
14271	COMTD1	0.996964	1	1	0	T1	0.150044	0.424311
14272	MS4A5	0.996964	1	1	0	T1	0.150044	0.424311
14273	KRT7	0.996961	1	1	0	T1	0.150044	0.424311
14274	BSN	0.996959	1	1	0	T1	0.150044	0.424311
14275	HASPIN	0.996958	1	1	0	T1	0.150044	0.424311
14276	MYBPHL	0.996958	1	1	0	T1	0.150044	0.424311
14277	TM4SF19	0.996958	1	1	0	T1	0.150044	0.424311
14278	PRDM6	0.996957	1	1	0	T1	0.150044	0.424311
14279	FAM178B	0.996956	1	1	0	T1	0.150044	0.424311
14280	RNF168	0.996956	1	1	0	T1	0.150044	0.424311
14281	CTRC	0.996952	1	1	0	T1	0.150044	0.424311
14282	TRARG1	0.996952	1	1	0	T1	0.150044	0.424311
14283	TOR4A	0.996951	1	1	0	T1	0.150044	0.424311
14284	EFCAB3	0.996949	1	1	0	T1	0.150044	0.424311
14285	SLC10A4	0.996949	1	1	0	T1	0.150044	0.424311
14286	ATG14	0.996947	1	1	0	T1	0.150044	0.424311
14287	BRINP2	0.996946	1	1	0	T1	0.150044	0.424311
14288	CATSPER1	0.996946	1	1	0	T1	0.150044	0.424311
14289	DNAJC9	0.996945	1	1	0	T1	0.150044	0.424311
14290	FOXB1	0.996945	1	1	0	T1	0.150044	0.424311
14291	INSYN2B	0.996945	1	1	0	T1	0.150044	0.424311
14292	SLC2A12	0.996943	1	1	0	T1	0.150044	0.424311
14293	ENSG00000293685	0.996942	1	1	0	T1	0.150044	0.424311
14294	DHFR2	0.996940	1	1	0	T1	0.150044	0.424311
14295	INSL6	0.996939	1	1	0	T1	0.150044	0.424311
14296	STK17A	0.996939	1	1	0	T1	0.150044	0.424311
14297	WDR73	0.996939	1	1	0	T1	0.150044	0.424311
14298	HPGDS	0.996935	1	1	0	T1	0.150044	0.424311
14299	SLCO1B1	0.996935	1	1	0	T1	0.150044	0.424311
14300	SULT4A1	0.996935	1	1	0	T1	0.150044	0.424311
14301	PLA2G2A	0.996934	1	1	0	T1	0.150044	0.424311
14302	VAT1L	0.996934	1	1	0	T1	0.150044	0.424311
14303	ALDH1B1	0.996933	1	1	0	T1	0.150044	0.424311
14304	GJB5	0.996933	1	1	0	T1	0.150044	0.424311
14305	TMEM17	0.996933	1	1	0	T1	0.150044	0.424311
14306	AJM1	0.996932	1	1	0	T1	0.150044	0.424311
14307	NOMO1	0.996931	1	1	0	T1	0.150044	0.424311
14308	TCHHL1	0.996930	1	1	0	T1	0.150044	0.424311
14309	GBP6	0.996928	1	1	0	T1	0.150044	0.424311
14310	GZMA	0.996928	1	1	0	T1	0.150044	0.424311
14311	CXCL11	0.996927	1	1	0	T1	0.150044	0.424311
14312	OST4	0.996926	1	1	0	T1	0.150044	0.424311
14313	CABYR	0.996925	1	1	0	T1	0.150044	0.424311
14314	FAM229A	0.996925	1	1	0	T1	0.150044	0.424311
14315	RRP15	0.996925	1	1	0	T1	0.150044	0.424311
14316	HS3ST1	0.996924	1	1	0	T1	0.150044	0.424311
14317	VSIG8	0.996924	1	1	0	T1	0.150044	0.424311
14318	CCDC198	0.996922	1	1	0	T1	0.150044	0.424311
14319	PIGR	0.996922	1	1	0	T1	0.150044	0.424311
14320	BHLHE22	0.996921	1	1	0	T1	0.150044	0.424311
14321	PROKR1	0.996920	1	1	0	T1	0.150044	0.424311
14322	TEKT4	0.996915	1	1	0	T1	0.150044	0.424311
14323	IL34	0.996912	1	1	0	T1	0.150044	0.424311
14324	PODXL2	0.996911	1	1	0	T1	0.150044	0.424311
14325	DNAJA1	0.996909	1	1	0	T1	0.150044	0.424311
14326	LRRC52	0.996909	1	1	0	T1	0.150044	0.424311
14327	ZMYND12	0.996908	1	1	0	T1	0.150044	0.424311
14328	WNT8B	0.996907	1	1	0	T1	0.150044	0.424311
14329	ACRV1	0.996906	1	1	0	T1	0.150044	0.424311
14330	KTI12	0.996904	1	1	0	T1	0.150044	0.424311
14331	AKR1B10	0.996901	1	1	0	T1	0.150044	0.424311
14332	TAS1R3	0.996900	1	1	0	T1	0.150044	0.424311
14333	WNT7A	0.996899	1	1	0	T1	0.150044	0.424311
14334	UBC	0.996896	1	1	0	T1	0.150044	0.424311
14335	C1orf141	0.996893	1	1	0	T1	0.150044	0.424311
14336	POU2AF2	0.996893	1	1	0	T1	0.150044	0.424311
14337	SPIC	0.996892	1	1	0	T1	0.150044	0.424311
14338	TTC36	0.996892	1	1	0	T1	0.150044	0.424311
14339	GAS1	0.996890	1	1	0	T1	0.150044	0.424311
14340	CYC1	0.996889	1	1	0	T1	0.150044	0.424311
14341	H3-3B	0.996887	1	1	0	T1	0.150044	0.424311
14342	MMP7	0.996884	1	1	0	T1	0.150044	0.424311
14343	PEBP1	0.996884	1	1	0	T1	0.150044	0.424311
14344	FAM187B	0.996883	1	1	0	T1	0.150044	0.424311
14345	MYH6	0.996880	1	1	0	T1	0.150044	0.424311
14346	RGS16	0.996880	1	1	0	T1	0.150044	0.424311
14347	BTAF1	0.996879	1	1	0	T1	0.150044	0.424311
14348	STK10	0.996879	1	1	0	T1	0.150044	0.424311
14349	RAD51AP2	0.996877	1	1	0	T1	0.150044	0.424311
14350	LY6H	0.996876	1	1	0	T1	0.150044	0.424311
14351	CYREN	0.996873	1	1	0	T1	0.150044	0.424311
14352	ZNF174	0.996873	1	1	0	T1	0.150044	0.424311
14353	ZNF621	0.996873	1	1	0	T1	0.150044	0.424311
14354	ZP1	0.996872	1	1	0	T1	0.150044	0.424311
14355	PGBD1	0.996871	1	1	0	T1	0.150044	0.424311
14356	HACD4	0.996867	1	1	0	T1	0.150044	0.424311
14357	RNF208	0.996867	1	1	0	T1	0.150044	0.424311
14358	SLC7A11	0.996867	1	1	0	T1	0.150044	0.424311
14359	TMEM14B	0.996867	1	1	0	T1	0.150044	0.424311
14360	ATP5MJ	0.996866	1	1	0	T1	0.150044	0.424311
14361	IER5L	0.996866	1	1	0	T1	0.150044	0.424311
14362	UQCRH	0.996866	1	1	0	T1	0.150044	0.424311
14363	MRPL36	0.996862	1	1	0	T1	0.150044	0.424311
14364	ANXA9	0.996861	1	1	0	T1	0.150044	0.424311
14365	EIF4EBP1	0.996861	1	1	0	T1	0.150044	0.424311
14366	SMIM20	0.996860	1	1	0	T1	0.150044	0.424311
14367	PLK1	0.996857	1	1	0	T1	0.150044	0.424311
14368	LPCAT2	0.996854	1	1	0	T1	0.150044	0.424311
14369	NMB	0.996853	1	1	0	T1	0.150044	0.424311
14370	MLYCD	0.996852	1	1	0	T1	0.150044	0.424311
14371	UBE2QL1	0.996852	1	1	0	T1	0.150044	0.424311
14372	GOLT1A	0.996851	1	1	0	T1	0.150044	0.424311
14373	ART4	0.996849	1	1	0	T1	0.150044	0.424311
14374	CCNI2	0.996849	1	1	0	T1	0.150044	0.424311
14375	PHOX2B	0.996849	1	1	0	T1	0.150044	0.424311
14376	FABP9	0.996845	1	1	0	T1	0.150044	0.424311
14377	ZNF605	0.996845	1	1	0	T1	0.150044	0.424311
14378	PRDX3	0.996844	1	1	0	T1	0.150044	0.424311
14379	JAML	0.996843	1	1	0	T1	0.150044	0.424311
14380	RIPK3	0.996841	1	1	0	T1	0.150044	0.424311
14381	WBP2NL	0.996841	1	1	0	T1	0.150044	0.424311
14382	RNF151	0.996840	1	1	0	T1	0.150044	0.424311
14383	RPUSD1	0.996836	1	1	0	T1	0.150044	0.424311
14384	PSMB1	0.996835	1	1	0	T1	0.150044	0.424311
14385	NPTX2	0.996832	1	1	0	T1	0.150044	0.424311
14386	ZZEF1	0.996830	1	1	0	T1	0.150044	0.424311
14387	FAM227B	0.996828	1	1	0	T1	0.150044	0.424311
14388	DND1	0.996826	1	1	0	T1	0.150044	0.424311
14389	TMEM160	0.996824	1	1	0	T1	0.150044	0.424311
14390	PHOX2A	0.996821	1	1	0	T1	0.150044	0.424311
14391	ZNF790	0.996820	1	1	0	T1	0.150044	0.424311
14392	TEKT5	0.996819	1	1	0	T1	0.150044	0.424311
14393	ANKRD33B	0.996816	1	1	0	T1	0.150044	0.424311
14394	RRAGC	0.996814	1	1	0	T1	0.150044	0.424311
14395	ODAM	0.996813	1	1	0	T1	0.150044	0.424311
14396	CFAP90	0.996809	1	1	0	T1	0.150044	0.424311
14397	RIIAD1	0.996809	1	1	0	T1	0.150044	0.424311
14398	UTP3	0.996808	1	1	0	T1	0.150044	0.424311
14399	RPE65	0.996807	1	1	0	T1	0.150044	0.424311
14400	TTC9B	0.996805	1	1	0	T1	0.150044	0.424311
14401	C4BPA	0.996803	1	1	0	T1	0.150044	0.424311
14402	ATP6V0D2	0.996801	1	1	0	T1	0.150044	0.424311
14403	HOXB13	0.996801	1	1	0	T1	0.150044	0.424311
14404	IL5	0.996801	1	1	0	T1	0.150044	0.424311
14405	TSLP	0.996801	1	1	0	T1	0.150044	0.424311
14406	RTP3	0.996800	1	1	0	T1	0.150044	0.424311
14407	TTC4	0.996800	1	1	0	T1	0.150044	0.424311
14408	ZNF771	0.996800	1	1	0	T1	0.150044	0.424311
14409	GDF3	0.996798	1	1	0	T1	0.150044	0.424311
14410	CDH10	0.996795	1	1	0	T1	0.150044	0.424311
14411	BTBD17	0.996794	1	1	0	T1	0.150044	0.424311
14412	BTNL2	0.996794	1	1	0	T1	0.150044	0.424311
14413	CD59	0.996794	1	1	0	T1	0.150044	0.424311
14414	RAB3C	0.996794	1	1	0	T1	0.150044	0.424311
14415	TIGD5	0.996792	1	1	0	T1	0.150044	0.424311
14416	SMIM29	0.996790	1	1	0	T1	0.150044	0.424311
14417	FGF20	0.996788	1	1	0	T1	0.150044	0.424311
14418	NKX2-4	0.996787	1	1	0	T1	0.150044	0.424311
14419	DMRTA1	0.996785	1	1	0	T1	0.150044	0.424311
14420	SOWAHB	0.996784	1	1	0	T1	0.150044	0.424311
14421	BTG1	0.996783	1	1	0	T1	0.150044	0.424311
14422	ENSG00000273291	0.996782	1	1	0	T1	0.150044	0.424311
14423	IDI2	0.996781	1	1	0	T1	0.150044	0.424311
14424	RRP1	0.996781	1	1	0	T1	0.150044	0.424311
14425	CA9	0.996780	1	1	0	T1	0.150044	0.424311
14426	HOXA7	0.996779	1	1	0	T1	0.150044	0.424311
14427	C9orf153	0.996774	1	1	0	T1	0.150044	0.424311
14428	FZD5	0.996774	1	1	0	T1	0.150044	0.424311
14429	VSIG10L	0.996773	1	1	0	T1	0.150044	0.424311
14430	PTGDR	0.996772	1	1	0	T1	0.150044	0.424311
14431	SSTR5	0.996772	1	1	0	T1	0.150044	0.424311
14432	C4orf36	0.996771	1	1	0	T1	0.150044	0.424311
14433	NKX1-2	0.996768	1	1	0	T1	0.150044	0.424311
14434	ENDOG	0.996767	1	1	0	T1	0.150044	0.424311
14435	ZSWIM2	0.996767	1	1	0	T1	0.150044	0.424311
14436	SOX17	0.996766	1	1	0	T1	0.150044	0.424311
14437	DNAAF1	0.996765	1	1	0	T1	0.150044	0.424311
14438	STEAP1B	0.996765	1	1	0	T1	0.150044	0.424311
14439	RDH16	0.996763	1	1	0	T1	0.150044	0.424311
14440	MR1	0.996761	1	1	0	T1	0.150044	0.424311
14441	INKA1	0.996754	1	1	0	T1	0.150044	0.424311
14442	BRD7	0.996751	1	1	0	T1	0.150044	0.424311
14443	C5orf46	0.996750	1	1	0	T1	0.150044	0.424311
14444	POLE4	0.996749	1	1	0	T1	0.150044	0.424311
14445	TRIM34	0.996749	1	1	0	T1	0.150044	0.424311
14446	C3orf49	0.996746	1	1	0	T1	0.150044	0.424311
14447	RRAGA	0.996745	1	1	0	T1	0.150044	0.424311
14448	GBP4	0.996744	1	1	0	T1	0.150044	0.424311
14449	CCDC71	0.996741	1	1	1	T1	0.150044	0.424311
14450	GIMD1	0.996735	1	1	0	T1	0.150044	0.424311
14451	PIK3R2	0.996733	1	1	0	T1	0.150044	0.424311
14452	ZNF331	0.996732	1	1	0	T1	0.150044	0.424311
14453	SMPD2	0.996731	1	1	0	T1	0.150044	0.424311
14454	PLA2G4D	0.996730	1	1	0	T1	0.150044	0.424311
14455	CALHM5	0.996729	1	1	0	T1	0.150044	0.424311
14456	MOSMO	0.996727	1	1	0	T1	0.150044	0.424311
14457	FCN3	0.996725	1	1	0	T1	0.150044	0.424311
14458	TSR3	0.996724	1	1	0	T1	0.150044	0.424311
14459	MORN2	0.996722	1	1	0	T1	0.150044	0.424311
14460	FAM20C	0.996719	1	1	1	T1	0.150044	0.424311
14461	FRRS1L	0.996716	1	1	0	T1	0.150044	0.424311
14462	HSPA1L	0.996715	1	1	0	T1	0.150044	0.424311
14463	PAM16	0.996714	1	1	0	T1	0.150044	0.424311
14464	RD3L	0.996714	1	1	0	T1	0.150044	0.424311
14465	HMX3	0.996713	1	1	0	T1	0.150044	0.424311
14466	MYOCOS	0.996713	1	1	0	T1	0.150044	0.424311
14467	ARHGAP40	0.996712	1	1	0	T1	0.150044	0.424311
14468	CUZD1	0.996710	1	1	0	T1	0.150044	0.424311
14469	HLA-DPA1	0.996710	1	1	0	T1	0.150044	0.424311
14470	MEPE	0.996710	1	1	0	T1	0.150044	0.424311
14471	HOXB7	0.996708	1	1	0	T1	0.150044	0.424311
14472	ST6GALNAC3	0.996701	1	1	0	T1	0.150044	0.424311
14473	CELA2B	0.996699	1	1	0	T1	0.150044	0.424311
14474	HOXB2	0.996696	1	1	0	T1	0.150044	0.424311
14475	CFAP97D1	0.996695	1	1	0	T1	0.150044	0.424311
14476	ACP4	0.996692	1	1	0	T1	0.150044	0.424311
14477	CFC1B	0.996692	1	1	0	T1	0.150044	0.424311
14478	LSM10	0.996692	1	1	0	T1	0.150044	0.424311
14479	TIMM17A	0.996692	1	1	0	T1	0.150044	0.424311
14480	HBG1	0.996691	1	1	1	T1	0.150044	0.424311
14481	HBQ1	0.996691	1	1	1	T1	0.150044	0.424311
14482	GSDMC	0.996688	1	1	0	T1	0.150044	0.424311
14483	TCIM	0.996687	1	1	0	T1	0.150044	0.424311
14484	CD209	0.996684	1	1	0	T1	0.150044	0.424311
14485	GPR45	0.996684	1	1	0	T1	0.150044	0.424311
14486	CABP5	0.996683	1	1	0	T1	0.150044	0.424311
14487	CHRAC1	0.996683	1	1	0	T1	0.150044	0.424311
14488	CAPZA1	0.996680	1	1	0	T1	0.150044	0.424311
14489	AMDHD2	0.996678	1	1	0	T1	0.150044	0.424311
14490	ANGPTL7	0.996676	1	1	0	T1	0.150044	0.424311
14491	KCNH8	0.996676	1	1	0	T1	0.150044	0.424311
14492	THEM6	0.996675	1	1	0	T1	0.150044	0.424311
14493	PDZK1IP1	0.996674	1	1	0	T1	0.150044	0.424311
14494	ZNF786	0.996674	1	1	0	T1	0.150044	0.424311
14495	KCNA6	0.996673	1	1	0	T1	0.150044	0.424311
14496	HPX	0.996670	1	1	0	T1	0.150044	0.424311
14497	NR1D1	0.996666	1	1	0	T1	0.150044	0.424311
14498	TMEM236	0.996664	1	1	0	T1	0.150044	0.424311
14499	CDHR4	0.996661	1	1	0	T1	0.150044	0.424311
14500	DNAJC15	0.996660	1	1	0	T1	0.150044	0.424311
14501	MC5R	0.996660	1	1	0	T1	0.150044	0.424311
14502	NDFIP1	0.996660	1	1	0	T1	0.150044	0.424311
14503	ZNF3	0.996660	1	1	0	T1	0.150044	0.424311
14504	CHI3L2	0.996659	1	1	0	T1	0.150044	0.424311
14505	LSM3	0.996659	1	1	0	T1	0.150044	0.424311
14506	CHI3L1	0.996657	1	1	0	T1	0.150044	0.424311
14507	PRSS54	0.996656	1	1	0	T1	0.150044	0.424311
14508	ENSG00000259784	0.996655	1	1	0	T1	0.150044	0.424311
14509	ZNF684	0.996653	1	1	0	T1	0.150044	0.424311
14510	DSG1	0.996652	1	1	0	T1	0.150044	0.424311
14511	NAIP	0.996651	1	1	0	T1	0.150044	0.424311
14512	HLA-DQA1	0.996649	1	1	0	T1	0.150044	0.424311
14513	CARD19	0.996647	1	1	0	T1	0.150044	0.424311
14514	SF3B5	0.996644	1	1	0	T1	0.150044	0.424311
14515	ABCA10	0.996642	1	1	0	T1	0.150044	0.424311
14516	GMPR	0.996640	1	1	0	T1	0.150044	0.424311
14517	SH2D7	0.996640	1	1	0	T1	0.150044	0.424311
14518	NXPE4	0.996639	1	1	0	T1	0.150044	0.424311
14519	CCDC38	0.996638	1	1	0	T1	0.150044	0.424311
14520	LANCL2	0.996637	1	1	0	T1	0.150044	0.424311
14521	PTX3	0.996637	1	1	0	T1	0.150044	0.424311
14522	C11orf52	0.996635	1	1	0	T1	0.150044	0.424311
14523	S100A11	0.996635	1	1	0	T1	0.150044	0.424311
14524	FEV	0.996630	1	1	0	T1	0.150044	0.424311
14525	XPO5	0.996627	1	1	0	T1	0.150044	0.424311
14526	ARL14EPL	0.996624	1	1	0	T1	0.150044	0.424311
14527	ONECUT3	0.996624	1	1	0	T1	0.150044	0.424311
14528	GTF3C6	0.996622	1	1	0	T1	0.150044	0.424311
14529	CCR1	0.996617	1	1	0	T1	0.150044	0.424311
14530	UBE2R2	0.996613	1	1	0	T1	0.150044	0.424311
14531	KLRG2	0.996611	1	1	0	T1	0.150044	0.424311
14532	TMPRSS11E	0.996611	1	1	0	T1	0.150044	0.424311
14533	ZNF713	0.996611	1	1	0	T1	0.150044	0.424311
14534	TM4SF1	0.996609	1	1	0	T1	0.150044	0.424311
14535	SI	0.996607	1	1	0	T1	0.150044	0.424311
14536	MYADML2	0.996606	1	1	0	T1	0.150044	0.424311
14537	FN3K	0.996605	1	1	0	T1	0.150044	0.424311
14538	MINAR2	0.996601	1	1	0	T1	0.150044	0.424311
14539	TLR9	0.996599	1	1	0	T1	0.150044	0.424311
14540	TSPAN32	0.996599	1	1	0	T1	0.150044	0.424311
14541	FUT7	0.996597	1	1	0	T1	0.150044	0.424311
14542	SLC17A3	0.996596	1	1	0	T1	0.150044	0.424311
14543	SNORC	0.996596	1	1	0	T1	0.150044	0.424311
14544	SLC17A1	0.996595	1	1	0	T1	0.150044	0.424311
14545	VWA7	0.996595	1	1	0	T1	0.150044	0.424311
14546	SPATA1	0.996594	1	1	0	T1	0.150044	0.424311
14547	CKLF-CMTM1	0.996592	1	1	0	T1	0.150044	0.424311
14548	CMTM1	0.996592	1	1	0	T1	0.150044	0.424311
14549	DNAJB9	0.996591	1	1	0	T1	0.150044	0.424311
14550	H2AC21	0.996591	1	1	0	T1	0.150044	0.424311
14551	C4orf50	0.996590	1	1	0	T1	0.150044	0.424311
14552	BLK	0.996587	1	1	0	T1	0.150044	0.424311
14553	TMEM244	0.996587	1	1	0	T1	0.150044	0.424311
14554	FAM110C	0.996585	1	1	1	T1	0.150044	0.424311
14555	CNNM4	0.996583	1	1	0	T1	0.150044	0.424311
14556	NPS	0.996583	1	1	0	T1	0.150044	0.424311
14557	RING1	0.996580	1	1	0	T1	0.150044	0.424311
14558	B3GNT9	0.996576	1	1	0	T1	0.150044	0.424311
14559	LLPH	0.996572	1	1	0	T1	0.150044	0.424311
14560	PRLH	0.996570	1	1	0	T1	0.150044	0.424311
14561	FUBP3	0.996567	1	1	0	T1	0.150044	0.424311
14562	TMEM60	0.996564	1	1	0	T1	0.150044	0.424311
14563	OXCT2	0.996560	1	1	0	T1	0.150044	0.424311
14564	UCN	0.996560	1	1	0	T1	0.150044	0.424311
14565	NLRP6	0.996559	1	1	0	T1	0.150044	0.424311
14566	PDE6H	0.996558	1	1	0	T1	0.150044	0.424311
14567	GATD1	0.996556	1	1	0	T1	0.150044	0.424311
14568	MALL	0.996553	1	1	0	T1	0.150044	0.424311
14569	CD27	0.996552	1	1	0	T1	0.150044	0.424311
14570	FAM43A	0.996551	1	1	0	T1	0.150044	0.424311
14571	SNTN	0.996550	1	1	0	T1	0.150044	0.424311
14572	ZC3H8	0.996550	1	1	0	T1	0.150044	0.424311
14573	MMP20	0.996549	1	1	0	T1	0.150044	0.424311
14574	GON7	0.996548	1	1	0	T1	0.150044	0.424311
14575	CLEC18C	0.996547	1	1	0	T1	0.150044	0.424311
14576	PNLIPRP3	0.996547	1	1	0	T1	0.150044	0.424311
14577	TUBB4B	0.996547	1	1	0	T1	0.150044	0.424311
14578	EVA1B	0.996545	1	1	0	T1	0.150044	0.424311
14579	VCF1	0.996541	1	1	0	T1	0.150044	0.424311
14580	ZKSCAN2	0.996541	1	1	0	T1	0.150044	0.424311
14581	CARTPT	0.996538	1	1	0	T1	0.150044	0.424311
14582	TRIAP1	0.996537	1	1	0	T1	0.150044	0.424311
14583	PZP	0.996536	1	1	0	T1	0.150044	0.424311
14584	CFAP107	0.996535	1	1	0	T1	0.150044	0.424311
14585	BMP8A	0.996531	1	1	0	T1	0.150044	0.424311
14586	GAS6	0.996530	1	1	0	T1	0.150044	0.424311
14587	GNG11	0.996527	1	1	0	T1	0.150044	0.424311
14588	KCNE4	0.996526	1	1	0	T1	0.150044	0.424311
14589	KLHDC7A	0.996523	1	1	0	T1	0.150044	0.424311
14590	ADGRG5	0.996522	1	1	0	T1	0.150044	0.424311
14591	TMEM212	0.996522	1	1	0	T1	0.150044	0.424311
14592	MYH8	0.996521	1	1	0	T1	0.150044	0.424311
14593	CENPQ	0.996520	1	1	0	T1	0.150044	0.424311
14594	ELOVL3	0.996520	1	1	0	T1	0.150044	0.424311
14595	PDCL2	0.996520	1	1	0	T1	0.150044	0.424311
14596	NHERF2	0.996519	1	1	0	T1	0.150044	0.424311
14597	SUSD3	0.996518	1	1	0	T1	0.150044	0.424311
14598	FIGLA	0.996517	1	1	0	T1	0.150044	0.424311
14599	RIDA	0.996510	1	1	0	T1	0.150044	0.424311
14600	CD200R1L	0.996509	1	1	0	T1	0.150044	0.424311
14601	RBP7	0.996507	1	1	0	T1	0.150044	0.424311
14602	ACSM2B	0.996506	1	1	0	T1	0.150044	0.424311
14603	PLA2G12B	0.996504	1	1	0	T1	0.150044	0.424311
14604	NDUFAF4	0.996503	1	1	0	T1	0.150044	0.424311
14605	ACKR4	0.996500	1	1	0	T1	0.150044	0.424311
14606	IFI30	0.996496	1	1	0	T1	0.150044	0.424311
14607	FAM53A	0.996494	1	1	0	T1	0.150044	0.424311
14608	IFI44	0.996493	1	1	0	T1	0.150044	0.424311
14609	DUSP12	0.996492	1	1	0	T1	0.150044	0.424311
14610	PSD2	0.996492	1	1	0	T1	0.150044	0.424311
14611	ZNF418	0.996488	1	1	0	T1	0.150044	0.424311
14612	UBE2D4	0.996487	1	1	0	T1	0.150044	0.424311
14613	CFAP141	0.996482	1	1	0	T1	0.150044	0.424311
14614	ELOVL2	0.996480	1	1	0	T1	0.150044	0.424311
14615	HOXD1	0.996473	1	1	0	T1	0.150044	0.424311
14616	MRPL38	0.996469	1	1	0	T1	0.150044	0.424311
14617	B3GALT4	0.996464	1	1	0	T1	0.150044	0.424311
14618	SDR42E1	0.996463	1	1	0	T1	0.150044	0.424311
14619	CCDC122	0.996461	1	1	0	T1	0.150044	0.424311
14620	DDX51	0.996457	1	1	0	T1	0.150044	0.424311
14621	IGSF22	0.996457	1	1	0	T1	0.150044	0.424311
14622	PLA2G2C	0.996452	1	1	0	T1	0.150044	0.424311
14623	PLAAT5	0.996448	1	1	0	T1	0.150044	0.424311
14624	ENSG00000267173	0.996447	1	1	0	T1	0.150044	0.424311
14625	AKR1C1	0.996439	1	1	0	T1	0.150044	0.424311
14626	IGFLR1	0.996439	1	1	0	T1	0.150044	0.424311
14627	NINJ1	0.996437	1	1	0	T1	0.150044	0.424311
14628	CCDC69	0.996435	1	1	0	T1	0.150044	0.424311
14629	CLCA2	0.996435	1	1	0	T1	0.150044	0.424311
14630	ZNF587B	0.996432	1	1	0	T1	0.150044	0.424311
14631	ALKBH4	0.996431	1	1	0	T1	0.150044	0.424311
14632	RP1L1	0.996430	1	1	0	T1	0.150044	0.424311
14633	OAS1	0.996428	1	1	0	T1	0.150044	0.424311
14634	NCR3	0.996427	1	1	0	T1	0.150044	0.424311
14635	ZNF354A	0.996427	1	1	0	T1	0.150044	0.424311
14636	APCS	0.996424	1	1	0	T1	0.150044	0.424311
14637	SIT1	0.996424	1	1	0	T1	0.150044	0.424311
14638	CCRL2	0.996423	1	1	0	T1	0.150044	0.424311
14639	ASTL	0.996419	1	1	0	T1	0.150044	0.424311
14640	DNAJC5	0.996418	1	1	0	T1	0.150044	0.424311
14641	FNDC10	0.996418	1	1	0	T1	0.150044	0.424311
14642	RMI2	0.996418	1	1	0	T1	0.150044	0.424311
14643	AKR1C2	0.996416	1	1	0	T1	0.150044	0.424311
14644	LMNTD2	0.996416	1	1	0	T1	0.150044	0.424311
14645	MRNIP	0.996411	1	1	0	T1	0.150044	0.424311
14646	RNF224	0.996411	1	1	0	T1	0.150044	0.424311
14647	LCMT2	0.996407	1	1	0	T1	0.150044	0.424311
14648	PTX4	0.996405	1	1	0	T1	0.150044	0.424311
14649	KRT31	0.996404	1	1	0	T1	0.150044	0.424311
